Date,Open,High,Low,Close,Volume,Delta,DeltaDelta,,Delta 20,DD 20,Delta 19,DD 19,Delta 18,DD 18,Delta 17,DD 17,Delta 16,DD 16,Delta 15,DD 15,Delta 14,DD 14,Delta 13,DD 13,Delta 12,DD 12,Delta 11,DD 11,Delta 10,DD 10,Delta 9,DD 9,Delta 8,DD 8,Delta 7,DD 7,Delta 6,DD 6,Delta 5,DD 5,Delta 4,DD 4,Delta 3,DD 3,Delta 2,DD 2,Delta 1,DD 1,Trend
27.03.2017 04:00:00.000 GMT+0700,1.0835,1.09058,1.08264,1.08638,192228.5918,0.00287999999999999,0.00148999999999999,,0.00221999999999989,0.00444,-0.00103999999999993,-0.00325999999999982,-0.00290999999999997,-0.00187000000000004,-0.00407000000000002,-0.00116000000000005,0.0114799999999999,0.01555,-0.00290,-0.01438,-0.00142,0.00148,-0.00253,-0.00111,0.00368,0.00621,0.00962,0.00594,-0.00211,-0.01173,-0.00496,-0.00285,0.01301,0.01797,0.00322,-0.00979,-0.00270,-0.00592,0.00075,0.00345,0.00706999999999991,0.00631999999999988,-0.00129000000000001,-0.00835999999999992,-0.00131999999999999,-2.99999999999745E-05,0.00139,0.00270999999999999,1
28.03.2017 04:00:00.000 GMT+0700,1.0864,1.08725,1.07988,1.08125,166485.891,-0.00514999999999999,-0.00802999999999998,,-0.00103999999999993,-0.00325999999999982,-0.00290999999999997,-0.00187000000000004,-0.00407000000000002,-0.00116000000000005,0.0114799999999999,0.01555,-0.0028999999999999,-0.0143799999999998,-0.00142,0.00148,-0.00253,-0.00111,0.00368,0.00621,0.00962,0.00594,-0.00211,-0.01173,-0.00496,-0.00285,0.01301,0.01797,0.00322,-0.00979,-0.00270,-0.00592,0.00075,0.00345,0.00707,0.00632,-0.00129000000000001,-0.00835999999999992,-0.00131999999999999,-2.99999999999745E-05,0.00139,0.00270999999999999,0.00287999999999999,0.00148999999999999,-1
29.03.2017 04:00:00.000 GMT+0700,1.08114,1.08264,1.07398,1.07655,178126.7309,-0.00459000000000009,0.000559999999999894,,-0.00290999999999997,-0.00187000000000004,-0.00407000000000002,-0.00116000000000005,0.0114799999999999,0.01555,-0.0028999999999999,-0.0143799999999998,-0.00141999999999998,0.00147999999999993,-0.00253,-0.00111,0.00368,0.00621,0.00962,0.00594,-0.00211,-0.01173,-0.00496,-0.00285,0.01301,0.01797,0.00322,-0.00979,-0.00270,-0.00592,0.00075,0.00345,0.00707,0.00632,-0.00129,-0.00836,-0.00131999999999999,-2.99999999999745E-05,0.00139,0.00270999999999999,0.00287999999999999,0.00148999999999999,-0.00514999999999999,-0.00802999999999998,-1
30.03.2017 04:00:00.000 GMT+0700,1.07654,1.07696,1.06718,1.06744,162582.9387,-0.00910000000000011,-0.00451000000000001,,-0.00407000000000002,-0.00116000000000005,0.0114799999999999,0.01555,-0.0028999999999999,-0.0143799999999998,-0.00141999999999998,0.00147999999999993,-0.00253000000000014,-0.00111000000000017,0.00368,0.00621,0.00962,0.00594,-0.00211,-0.01173,-0.00496,-0.00285,0.01301,0.01797,0.00322,-0.00979,-0.00270,-0.00592,0.00075,0.00345,0.00707,0.00632,-0.00129,-0.00836,-0.00132,-0.00003,0.00139,0.00270999999999999,0.00287999999999999,0.00148999999999999,-0.00514999999999999,-0.00802999999999998,-0.00459000000000009,0.000559999999999894,-1
31.03.2017 04:00:00.000 GMT+0700,1.06743,1.07018,1.06508,1.06528,191398.8599,-0.0021500000000001,0.00695000000000001,,0.0114799999999999,0.01555,-0.0028999999999999,-0.0143799999999998,-0.00141999999999998,0.00147999999999993,-0.00253000000000014,-0.00111000000000017,0.00368000000000013,0.00621000000000027,0.00962,0.00594,-0.00211,-0.01173,-0.00496,-0.00285,0.01301,0.01797,0.00322,-0.00979,-0.00270,-0.00592,0.00075,0.00345,0.00707,0.00632,-0.00129,-0.00836,-0.00132,-0.00003,0.00139,0.00271,0.00287999999999999,0.00148999999999999,-0.00514999999999999,-0.00802999999999998,-0.00459000000000009,0.000559999999999894,-0.00910000000000011,-0.00451000000000001,-1
03.04.2017 04:00:00.000 GMT+0700,1.06594,1.06809,1.06423,1.06691,173710.2,0.000969999999999915,0.00312000000000001,,-0.0028999999999999,-0.0143799999999998,-0.00141999999999998,0.00147999999999993,-0.00253000000000014,-0.00111000000000017,0.00368000000000013,0.00621000000000027,0.00961999999999996,0.00593999999999983,-0.00211,-0.01173,-0.00496,-0.00285,0.01301,0.01797,0.00322,-0.00979,-0.00270,-0.00592,0.00075,0.00345,0.00707,0.00632,-0.00129,-0.00836,-0.00132,-0.00003,0.00139,0.00271,0.00288,0.00149,-0.00514999999999999,-0.00802999999999998,-0.00459000000000009,0.000559999999999894,-0.00910000000000011,-0.00451000000000001,-0.0021500000000001,0.00695000000000001,1
04.04.2017 04:00:00.000 GMT+0700,1.06688,1.0677,1.06355,1.06729,163350.7312,0.000410000000000021,-0.000559999999999894,,-0.00141999999999998,0.00147999999999993,-0.00253000000000014,-0.00111000000000017,0.00368000000000013,0.00621000000000027,0.00961999999999996,0.00593999999999983,-0.00210999999999983,-0.0117299999999998,-0.00496,-0.00285,0.01301,0.01797,0.00322,-0.00979,-0.00270,-0.00592,0.00075,0.00345,0.00707,0.00632,-0.00129,-0.00836,-0.00132,-0.00003,0.00139,0.00271,0.00288,0.00149,-0.00515,-0.00803,-0.00459000000000009,0.000559999999999894,-0.00910000000000011,-0.00451000000000001,-0.0021500000000001,0.00695000000000001,0.000969999999999915,0.00312000000000001,1
05.04.2017 04:00:00.000 GMT+0700,1.06729,1.06889,1.06349,1.06627,194679.1302,-0.00102000000000002,-0.00143000000000004,,-0.00253000000000014,-0.00111000000000017,0.00368000000000013,0.00621000000000027,0.00961999999999996,0.00593999999999983,-0.00210999999999983,-0.0117299999999998,-0.00496000000000008,-0.00285000000000024,0.01301,0.01797,0.00322,-0.00979,-0.00270,-0.00592,0.00075,0.00345,0.00707,0.00632,-0.00129,-0.00836,-0.00132,-0.00003,0.00139,0.00271,0.00288,0.00149,-0.00515,-0.00803,-0.00459,0.00056,-0.00910000000000011,-0.00451000000000001,-0.0021500000000001,0.00695000000000001,0.000969999999999915,0.00312000000000001,0.000410000000000021,-0.000559999999999894,-1
06.04.2017 04:00:00.000 GMT+0700,1.06625,1.0684,1.06289,1.06438,182825.1182,-0.00186999999999982,-0.000849999999999795,,0.00368000000000013,0.00621000000000027,0.00961999999999996,0.00593999999999983,-0.00210999999999983,-0.0117299999999998,-0.00496000000000008,-0.00285000000000024,0.01301,0.01797,0.00322,-0.00979,-0.00270,-0.00592,0.00075,0.00345,0.00707,0.00632,-0.00129,-0.00836,-0.00132,-0.00003,0.00139,0.00271,0.00288,0.00149,-0.00515,-0.00803,-0.00459,0.00056,-0.00910,-0.00451,-0.0021500000000001,0.00695000000000001,0.000969999999999915,0.00312000000000001,0.000410000000000021,-0.000559999999999894,-0.00102000000000002,-0.00143000000000004,-1
07.04.2017 04:00:00.000 GMT+0700,1.06438,1.06659,1.05806,1.05889,204616.2789,-0.00549,-0.00362000000000018,,0.00961999999999996,0.00593999999999983,-0.00210999999999983,-0.0117299999999998,-0.00496000000000008,-0.00285000000000024,0.01301,0.01797,0.00322,-0.00978999999999997,-0.00270,-0.00592,0.00075,0.00345,0.00707,0.00632,-0.00129,-0.00836,-0.00132,-0.00003,0.00139,0.00271,0.00288,0.00149,-0.00515,-0.00803,-0.00459,0.00056,-0.00910,-0.00451,-0.00215,0.00695,0.000969999999999915,0.00312000000000001,0.000410000000000021,-0.000559999999999894,-0.00102000000000002,-0.00143000000000004,-0.00186999999999982,-0.000849999999999795,-1
10.04.2017 04:00:00.000 GMT+0700,1.05866,1.06064,1.05698,1.05957,146447.4108,0.000909999999999966,0.00639999999999996,,-0.00210999999999983,-0.0117299999999998,-0.00496000000000008,-0.00285000000000024,0.01301,0.01797,0.00322,-0.00978999999999997,-0.00269999999999992,-0.00591999999999993,0.00075,0.00345,0.00707,0.00632,-0.00129,-0.00836,-0.00132,-0.00003,0.00139,0.00271,0.00288,0.00149,-0.00515,-0.00803,-0.00459,0.00056,-0.00910,-0.00451,-0.00215,0.00695,0.00097,0.00312,0.000410000000000021,-0.000559999999999894,-0.00102000000000002,-0.00143000000000004,-0.00186999999999982,-0.000849999999999795,-0.00549,-0.00362000000000018,1
11.04.2017 04:00:00.000 GMT+0700,1.05954,1.06299,1.05785,1.06042,158185.9383,0.000879999999999992,-2.99999999999745E-05,,-0.00496000000000008,-0.00285000000000024,0.01301,0.01797,0.00322,-0.00978999999999997,-0.00269999999999992,-0.00591999999999993,0.000750000000000028,0.00344999999999995,0.00707,0.00632,-0.00129,-0.00836,-0.00132,-0.00003,0.00139,0.00271,0.00288,0.00149,-0.00515,-0.00803,-0.00459,0.00056,-0.00910,-0.00451,-0.00215,0.00695,0.00097,0.00312,0.00041,-0.00056,-0.00102000000000002,-0.00143000000000004,-0.00186999999999982,-0.000849999999999795,-0.00549,-0.00362000000000018,0.000909999999999966,0.00639999999999996,1
12.04.2017 04:00:00.000 GMT+0700,1.06042,1.06751,1.0589,1.06651,181575.1217,0.00609000000000015,0.00521000000000016,,0.01301,0.01797,0.00322,-0.00978999999999997,-0.00269999999999992,-0.00591999999999993,0.000750000000000028,0.00344999999999995,0.00706999999999991,0.00631999999999988,-0.00129,-0.00836,-0.00132,-0.00003,0.00139,0.00271,0.00288,0.00149,-0.00515,-0.00803,-0.00459,0.00056,-0.00910,-0.00451,-0.00215,0.00695,0.00097,0.00312,0.00041,-0.00056,-0.00102,-0.00143,-0.00186999999999982,-0.000849999999999795,-0.00549,-0.00362000000000018,0.000909999999999966,0.00639999999999996,0.000879999999999992,-2.99999999999745E-05,1
13.04.2017 04:00:00.000 GMT+0700,1.06651,1.06775,1.06094,1.06131,165645.7005,-0.00520000000000009,-0.0112900000000002,,0.00322,-0.00978999999999997,-0.00269999999999992,-0.00591999999999993,0.000750000000000028,0.00344999999999995,0.00706999999999991,0.00631999999999988,-0.00129000000000001,-0.00835999999999992,-0.00132,-0.00003,0.00139,0.00271,0.00288,0.00149,-0.00515,-0.00803,-0.00459,0.00056,-0.00910,-0.00451,-0.00215,0.00695,0.00097,0.00312,0.00041,-0.00056,-0.00102,-0.00143,-0.00187,-0.00085,-0.00549,-0.00362000000000018,0.000909999999999966,0.00639999999999996,0.000879999999999992,-2.99999999999745E-05,0.00609000000000015,0.00521000000000016,-1
14.04.2017 04:00:00.000 GMT+0700,1.06131,1.06294,1.0606,1.06105,61636.6298,-0.000259999999999927,0.00494000000000017,,-0.00269999999999992,-0.00591999999999993,0.000750000000000028,0.00344999999999995,0.00706999999999991,0.00631999999999988,-0.00129000000000001,-0.00835999999999992,-0.00131999999999999,-2.99999999999745E-05,0.00139,0.00271,0.00288,0.00149,-0.00515,-0.00803,-0.00459,0.00056,-0.00910,-0.00451,-0.00215,0.00695,0.00097,0.00312,0.00041,-0.00056,-0.00102,-0.00143,-0.00187,-0.00085,-0.00549,-0.00362,0.000909999999999966,0.00639999999999996,0.000879999999999992,-2.99999999999745E-05,0.00609000000000015,0.00521000000000016,-0.00520000000000009,-0.0112900000000002,-1
17.04.2017 04:00:00.000 GMT+0700,1.06129,1.06703,1.06028,1.06424,107587.68,0.00295000000000001,0.00320999999999994,,0.000750000000000028,0.00344999999999995,0.00706999999999991,0.00631999999999988,-0.00129000000000001,-0.00835999999999992,-0.00131999999999999,-2.99999999999745E-05,0.00139,0.00270999999999999,0.00288,0.00149,-0.00515,-0.00803,-0.00459,0.00056,-0.00910,-0.00451,-0.00215,0.00695,0.00097,0.00312,0.00041,-0.00056,-0.00102,-0.00143,-0.00187,-0.00085,-0.00549,-0.00362,0.00091,0.00640,0.000879999999999992,-2.99999999999745E-05,0.00609000000000015,0.00521000000000016,-0.00520000000000009,-0.0112900000000002,-0.000259999999999927,0.00494000000000017,1
18.04.2017 04:00:00.000 GMT+0700,1.06418,1.07359,1.06372,1.07296,189044.2294,0.00878000000000001,0.00583,,0.00706999999999991,0.00631999999999988,-0.00129000000000001,-0.00835999999999992,-0.00131999999999999,-2.99999999999745E-05,0.00139,0.00270999999999999,0.00287999999999999,0.00148999999999999,-0.00515,-0.00803,-0.00459,0.00056,-0.00910,-0.00451,-0.00215,0.00695,0.00097,0.00312,0.00041,-0.00056,-0.00102,-0.00143,-0.00187,-0.00085,-0.00549,-0.00362,0.00091,0.00640,0.00088,-0.00003,0.00609000000000015,0.00521000000000016,-0.00520000000000009,-0.0112900000000002,-0.000259999999999927,0.00494000000000017,0.00295000000000001,0.00320999999999994,1
19.04.2017 04:00:00.000 GMT+0700,1.07296,1.07367,1.06998,1.07101,156784.9089,-0.0019499999999999,-0.0107299999999999,,-0.00129000000000001,-0.00835999999999992,-0.00131999999999999,-2.99999999999745E-05,0.00139,0.00270999999999999,0.00287999999999999,0.00148999999999999,-0.00514999999999999,-0.00802999999999998,-0.00459,0.00056,-0.00910,-0.00451,-0.00215,0.00695,0.00097,0.00312,0.00041,-0.00056,-0.00102,-0.00143,-0.00187,-0.00085,-0.00549,-0.00362,0.00091,0.00640,0.00088,-0.00003,0.00609,0.00521,-0.00520000000000009,-0.0112900000000002,-0.000259999999999927,0.00494000000000017,0.00295000000000001,0.00320999999999994,0.00878000000000001,0.00583,-1
20.04.2017 04:00:00.000 GMT+0700,1.07092,1.07775,1.07086,1.07165,163100.9222,0.000729999999999897,0.00267999999999979,,-0.00131999999999999,-2.99999999999745E-05,0.00139,0.00270999999999999,0.00287999999999999,0.00148999999999999,-0.00514999999999999,-0.00802999999999998,-0.00459000000000009,0.000559999999999894,-0.00910,-0.00451,-0.00215,0.00695,0.00097,0.00312,0.00041,-0.00056,-0.00102,-0.00143,-0.00187,-0.00085,-0.00549,-0.00362,0.00091,0.00640,0.00088,-0.00003,0.00609,0.00521,-0.00520,-0.01129,-0.000259999999999927,0.00494000000000017,0.00295000000000001,0.00320999999999994,0.00878000000000001,0.00583,-0.0019499999999999,-0.0107299999999999,1
21.04.2017 04:00:00.000 GMT+0700,1.07164,1.07379,1.06822,1.07237,154282.4819,0.000730000000000119,2.22044604925031E-16,,0.00139,0.00270999999999999,0.00287999999999999,0.00148999999999999,-0.00514999999999999,-0.00802999999999998,-0.00459000000000009,0.000559999999999894,-0.00910000000000011,-0.00451000000000001,-0.00215,0.00695,0.00097,0.00312,0.00041,-0.00056,-0.00102,-0.00143,-0.00187,-0.00085,-0.00549,-0.00362,0.00091,0.00640,0.00088,-0.00003,0.00609,0.00521,-0.00520,-0.01129,-0.00026,0.00494,0.00295000000000001,0.00320999999999994,0.00878000000000001,0.00583,-0.0019499999999999,-0.0107299999999999,0.000729999999999897,0.00267999999999979,1
24.04.2017 04:00:00.000 GMT+0700,1.09164,1.09164,1.08207,1.08672,217866.1921,-0.00492000000000004,-0.00565000000000016,,0.00287999999999999,0.00148999999999999,-0.00514999999999999,-0.00802999999999998,-0.00459000000000009,0.000559999999999894,-0.00910000000000011,-0.00451000000000001,-0.0021500000000001,0.00695000000000001,0.00097,0.00312,0.00041,-0.00056,-0.00102,-0.00143,-0.00187,-0.00085,-0.00549,-0.00362,0.00091,0.00640,0.00088,-0.00003,0.00609,0.00521,-0.00520,-0.01129,-0.00026,0.00494,0.00295,0.00321,0.00878000000000001,0.00583,-0.0019499999999999,-0.0107299999999999,0.000729999999999897,0.00267999999999979,0.000730000000000119,2.22044604925031E-16,-1
25.04.2017 04:00:00.000 GMT+0700,1.08672,1.09499,1.08512,1.09258,179273.8208,0.0058600000000002,0.0107800000000002,,-0.00514999999999999,-0.00802999999999998,-0.00459000000000009,0.000559999999999894,-0.00910000000000011,-0.00451000000000001,-0.0021500000000001,0.00695000000000001,0.000969999999999915,0.00312000000000001,0.00041,-0.00056,-0.00102,-0.00143,-0.00187,-0.00085,-0.00549,-0.00362,0.00091,0.00640,0.00088,-0.00003,0.00609,0.00521,-0.00520,-0.01129,-0.00026,0.00494,0.00295,0.00321,0.00878,0.00583,-0.0019499999999999,-0.0107299999999999,0.000729999999999897,0.00267999999999979,0.000730000000000119,2.22044604925031E-16,-0.00492000000000004,-0.00565000000000016,1
26.04.2017 04:00:00.000 GMT+0700,1.09247,1.09507,1.08557,1.09037,201855.3497,-0.00209999999999999,-0.00796000000000019,,-0.00459000000000009,0.000559999999999894,-0.00910000000000011,-0.00451000000000001,-0.0021500000000001,0.00695000000000001,0.000969999999999915,0.00312000000000001,0.000410000000000021,-0.000559999999999894,-0.00102,-0.00143,-0.00187,-0.00085,-0.00549,-0.00362,0.00091,0.00640,0.00088,-0.00003,0.00609,0.00521,-0.00520,-0.01129,-0.00026,0.00494,0.00295,0.00321,0.00878,0.00583,-0.00195,-0.01073,0.000729999999999897,0.00267999999999979,0.000730000000000119,2.22044604925031E-16,-0.00492000000000004,-0.00565000000000016,0.0058600000000002,0.0107800000000002,-1
27.04.2017 04:00:00.000 GMT+0700,1.09037,1.09327,1.08517,1.08718,179525.1195,-0.00319000000000003,-0.00109000000000004,,-0.00910000000000011,-0.00451000000000001,-0.0021500000000001,0.00695000000000001,0.000969999999999915,0.00312000000000001,0.000410000000000021,-0.000559999999999894,-0.00102000000000002,-0.00143000000000004,-0.00187,-0.00085,-0.00549,-0.00362,0.00091,0.00640,0.00088,-0.00003,0.00609,0.00521,-0.00520,-0.01129,-0.00026,0.00494,0.00295,0.00321,0.00878,0.00583,-0.00195,-0.01073,0.00073,0.00268,0.000730000000000119,2.22044604925031E-16,-0.00492000000000004,-0.00565000000000016,0.0058600000000002,0.0107800000000002,-0.00209999999999999,-0.00796000000000019,-1
28.04.2017 04:00:00.000 GMT+0700,1.08716,1.09474,1.08571,1.08961,170711.078,0.00245000000000006,0.00564000000000009,,-0.0021500000000001,0.00695000000000001,0.000969999999999915,0.00312000000000001,0.000410000000000021,-0.000559999999999894,-0.00102000000000002,-0.00143000000000004,-0.00186999999999982,-0.000849999999999795,-0.00549,-0.00362,0.00091,0.00640,0.00088,-0.00003,0.00609,0.00521,-0.00520,-0.01129,-0.00026,0.00494,0.00295,0.00321,0.00878,0.00583,-0.00195,-0.01073,0.00073,0.00268,0.00073,0.00000,-0.00492000000000004,-0.00565000000000016,0.0058600000000002,0.0107800000000002,-0.00209999999999999,-0.00796000000000019,-0.00319000000000003,-0.00109000000000004,1
01.05.2017 04:00:00.000 GMT+0700,1.09099,1.09239,1.0884,1.08982,84550.5302,-0.00116999999999989,-0.00361999999999996,,0.000969999999999915,0.00312000000000001,0.000410000000000021,-0.000559999999999894,-0.00102000000000002,-0.00143000000000004,-0.00186999999999982,-0.000849999999999795,-0.00549,-0.00362000000000018,0.00091,0.00640,0.00088,-0.00003,0.00609,0.00521,-0.00520,-0.01129,-0.00026,0.00494,0.00295,0.00321,0.00878,0.00583,-0.00195,-0.01073,0.00073,0.00268,0.00073,0.00000,-0.00492,-0.00565,0.0058600000000002,0.0107800000000002,-0.00209999999999999,-0.00796000000000019,-0.00319000000000003,-0.00109000000000004,0.00245000000000006,0.00564000000000009,-1
02.05.2017 04:00:00.000 GMT+0700,1.08985,1.0933,1.08881,1.09293,134849.4901,0.00307999999999997,0.00424999999999987,,0.000410000000000021,-0.000559999999999894,-0.00102000000000002,-0.00143000000000004,-0.00186999999999982,-0.000849999999999795,-0.00549,-0.00362000000000018,0.000909999999999966,0.00639999999999996,0.00088,-0.00003,0.00609,0.00521,-0.00520,-0.01129,-0.00026,0.00494,0.00295,0.00321,0.00878,0.00583,-0.00195,-0.01073,0.00073,0.00268,0.00073,0.00000,-0.00492,-0.00565,0.00586,0.01078,-0.00209999999999999,-0.00796000000000019,-0.00319000000000003,-0.00109000000000004,0.00245000000000006,0.00564000000000009,-0.00116999999999989,-0.00361999999999996,1
03.05.2017 04:00:00.000 GMT+0700,1.09294,1.09367,1.08827,1.08856,152766.1502,-0.00438000000000005,-0.00746000000000002,,-0.00102000000000002,-0.00143000000000004,-0.00186999999999982,-0.000849999999999795,-0.00549,-0.00362000000000018,0.000909999999999966,0.00639999999999996,0.000879999999999992,-2.99999999999745E-05,0.00609,0.00521,-0.00520,-0.01129,-0.00026,0.00494,0.00295,0.00321,0.00878,0.00583,-0.00195,-0.01073,0.00073,0.00268,0.00073,0.00000,-0.00492,-0.00565,0.00586,0.01078,-0.00210,-0.00796,-0.00319000000000003,-0.00109000000000004,0.00245000000000006,0.00564000000000009,-0.00116999999999989,-0.00361999999999996,0.00307999999999997,0.00424999999999987,-1
04.05.2017 04:00:00.000 GMT+0700,1.08845,1.0987,1.08749,1.09845,186126.5783,0.01,0.0143800000000001,,-0.00186999999999982,-0.000849999999999795,-0.00549,-0.00362000000000018,0.000909999999999966,0.00639999999999996,0.000879999999999992,-2.99999999999745E-05,0.00609000000000015,0.00521000000000016,-0.00520,-0.01129,-0.00026,0.00494,0.00295,0.00321,0.00878,0.00583,-0.00195,-0.01073,0.00073,0.00268,0.00073,0.00000,-0.00492,-0.00565,0.00586,0.01078,-0.00210,-0.00796,-0.00319,-0.00109,0.00245000000000006,0.00564000000000009,-0.00116999999999989,-0.00361999999999996,0.00307999999999997,0.00424999999999987,-0.00438000000000005,-0.00746000000000002,1
05.05.2017 04:00:00.000 GMT+0700,1.09843,1.09995,1.09494,1.0995,166609.7692,0.0010699999999999,-0.00893000000000011,,-0.00549,-0.00362000000000018,0.000909999999999966,0.00639999999999996,0.000879999999999992,-2.99999999999745E-05,0.00609000000000015,0.00521000000000016,-0.00520000000000009,-0.0112900000000002,-0.00026,0.00494,0.00295,0.00321,0.00878,0.00583,-0.00195,-0.01073,0.00073,0.00268,0.00073,0.00000,-0.00492,-0.00565,0.00586,0.01078,-0.00210,-0.00796,-0.00319,-0.00109,0.00245,0.00564,-0.00116999999999989,-0.00361999999999996,0.00307999999999997,0.00424999999999987,-0.00438000000000005,-0.00746000000000002,0.01,0.0143800000000001,1
08.05.2017 04:00:00.000 GMT+0700,1.10188,1.10216,1.09164,1.09235,185944.56,-0.00953000000000004,-0.0105999999999999,,0.000909999999999966,0.00639999999999996,0.000879999999999992,-2.99999999999745E-05,0.00609000000000015,0.00521000000000016,-0.00520000000000009,-0.0112900000000002,-0.000259999999999927,0.00494000000000017,0.00295,0.00321,0.00878,0.00583,-0.00195,-0.01073,0.00073,0.00268,0.00073,0.00000,-0.00492,-0.00565,0.00586,0.01078,-0.00210,-0.00796,-0.00319,-0.00109,0.00245,0.00564,-0.00117,-0.00362,0.00307999999999997,0.00424999999999987,-0.00438000000000005,-0.00746000000000002,0.01,0.0143800000000001,0.0010699999999999,-0.00893000000000011,-1
